АВС/ DEF;От;До;Емкость;Оператор;Регион
343;2141996;2141997;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2141998;2141999;2;МегаФон;Екатеринбург |Свердловская область
343;2142000;2142000;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142001;2142002;2;МегаФон;Екатеринбург |Свердловская область
343;2142003;2142004;2;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142005;2142007;3;МегаФон;Екатеринбург |Свердловская область
343;2142008;2142008;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142009;2142018;10;МегаФон;Екатеринбург |Свердловская область
343;2142019;2142019;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142020;2142022;3;МегаФон;Екатеринбург |Свердловская область
343;2142023;2142026;4;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142027;2142029;3;МегаФон;Екатеринбург |Свердловская область
343;2142030;2142030;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142031;2142031;1;МегаФон;Екатеринбург |Свердловская область
343;2142032;2142032;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142033;2142033;1;МегаФон;Екатеринбург |Свердловская область
343;2142034;2142036;3;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142037;2142039;3;МегаФон;Екатеринбург |Свердловская область
343;2142040;2142040;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142041;2142043;3;МегаФон;Екатеринбург |Свердловская область
343;2142044;2142044;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142045;2142050;6;МегаФон;Екатеринбург |Свердловская область
343;2142051;2142051;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142052;2142052;1;МегаФон;Екатеринбург |Свердловская область
343;2142053;2142053;1;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142054;2142054;1;МегаФон;Екатеринбург |Свердловская область
343;2142055;2142058;4;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142059;2142060;2;МегаФон;Екатеринбург |Свердловская область
343;2142061;2142064;4;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
343;2142065;2142065;1;МегаФон;Екатеринбург |Свердловская область
343;2142066;2142069;4;Нэт Бай Нэт Холдинг;Екатеринбург |Свердловская область
